step,train_loss,val_loss,elapsed_sec
0,6.302196,6.302854,21.92
500,2.750393,3.082821,129.90
1000,1.884729,2.891756,237.65
1500,1.165685,3.165454,345.67
2000,0.607472,3.580198,453.36
2500,0.312285,4.006515,561.73
3000,0.186755,4.331847,669.31
3500,0.139727,4.587294,777.32
4000,0.112766,4.849445,885.52
4500,0.099656,5.053535,993.44
4999,0.092330,5.168121,1101.32
