step,train_loss,val_loss,elapsed_sec
0,6.939048,6.941118,22.02
500,3.213183,3.769080,130.55
1000,1.856444,3.617462,239.91
1500,0.809992,4.255208,348.92
2000,0.316784,4.885693,458.06
2500,0.177761,5.411488,567.53
3000,0.134033,5.763190,677.09
3500,0.113013,6.046822,786.51
4000,0.103024,6.274412,895.48
4500,0.097088,6.481225,1004.73
4999,0.091359,6.629541,1114.25
