step,train_loss,val_loss,elapsed_sec
0,4.652133,4.649697,0.66
100,2.533903,2.552383,9.01
200,2.389879,2.394680,17.28
300,2.339569,2.349201,25.67
400,2.298658,2.317508,34.05
500,2.290978,2.290281,42.35
600,2.232618,2.251142,50.64
700,2.096298,2.122616,59.05
800,1.982582,1.994058,67.44
900,1.908388,1.921811,75.86
999,1.857131,1.877961,84.10
