step,train_loss,val_loss,elapsed_sec
0,4.495886,4.493910,21.31
500,1.609280,1.655989,128.30
1000,1.211010,1.310569,234.99
1500,1.063440,1.210608,341.84
2000,0.981298,1.182283,449.41
2500,0.904068,1.165954,555.94
3000,0.837935,1.173522,662.84
3500,0.766521,1.189808,769.61
4000,0.696543,1.219697,876.12
4500,0.628112,1.258204,983.21
4999,0.560688,1.302736,1089.61
