step,train_loss,val_loss,elapsed_sec
0,6.260838,6.261909,4.43
500,3.683053,3.788267,25.10
1000,3.086691,3.296294,45.47
1500,2.763121,3.046695,65.84
2000,2.595067,2.952403,86.46
2500,2.486217,2.901597,106.98
3000,2.393101,2.863789,127.43
3500,2.320621,2.857264,147.90
4000,2.261912,2.843961,168.16
4500,2.199279,2.842986,188.37
4999,2.145592,2.832775,208.75
